rank,members,n_strains,axes,n_axes,diversity_mean,effect_mean_g,propionate_frac,culturability_mean,genus_diversity,spore_frac,composite_v2
14557,Eubacterium_siraeum; Victivallis_vadensis; Bacteroides_dorei; Ruminococcus_lactaris; Butyrivibrio_crossotus,5,propionate+butyrate+mucin,3,0.18,0.205,0.2,0.78,1.0,0.6,0.5709
14558,Eubacterium_eligens; Akkermansia_muciniphila; Victivallis_vadensis; Bacteroides_dorei; Turicibacter_sanguinis,5,propionate+mucin,2,0.214,0.185,0.4,0.82,1.0,0.4,0.5709
14559,Eubacterium_eligens; Akkermansia_muciniphila; Ruminococcus_lactaris; Bacteroides_intestinalis; Bifidobacterium_animalis,5,propionate+mucin,2,0.19,0.207,0.4,0.88,1.0,0.4,0.5709
14560,Bacteroides_dorei; Intestinimonas_butyriciproducens; Bacteroides_salyersiae; Bifidobacterium_longum; Fretibacterium_fastidiosum,5,propionate+butyrate+mucin,3,0.124,0.22,0.4,0.85,0.8,0.2,0.5709
14561,Odoribacter_splanchnicus; Bacteroides_intestinalis; Bacteroides_salyersiae; Bifidobacterium_longum; Fretibacterium_fastidiosum,5,propionate+mucin,2,0.156,0.208,0.6,0.86,0.8,0.0,0.5709
14562,Odoribacter_splanchnicus; Alistipes_putredinis; Intestinimonas_butyriciproducens; Turicibacter_sanguinis; Bifidobacterium_animalis,5,propionate+butyrate,2,0.209,0.197,0.4,0.79,1.0,0.4,0.5709
14563,Alistipes_putredinis; Eubacterium_siraeum; Bacteroides_salyersiae; Bifidobacterium_longum; Fretibacterium_fastidiosum,5,propionate+mucin,2,0.171,0.223,0.4,0.84,1.0,0.2,0.5709
14564,Alistipes_putredinis; Alistipes_indistinctus; Bacteroides_intestinalis; Turicibacter_sanguinis; Bifidobacterium_animalis,5,propionate+mucin,2,0.178,0.2,0.6,0.83,0.8,0.2,0.5708
14565,Odoribacter_splanchnicus; Victivallis_vadensis; Bacteroides_salyersiae; Bifidobacterium_longum; Parabacteroides_goldsteinii,5,propionate+mucin,2,0.167,0.167,0.6,0.85,1.0,0.0,0.5708
14566,Alistipes_putredinis; Akkermansia_muciniphila; Turicibacter_sanguinis; Bifidobacterium_animalis; Parabacteroides_goldsteinii,5,propionate+mucin,2,0.162,0.189,0.6,0.86,1.0,0.2,0.5708
14567,Odoribacter_splanchnicus; Eubacterium_siraeum; Victivallis_vadensis; Bacteroides_dorei; Turicibacter_sanguinis,5,propionate+mucin,2,0.222,0.179,0.4,0.78,1.0,0.4,0.5708
14568,Bacteroides_dorei; Bacteroides_salyersiae; Turicibacter_sanguinis; Butyrivibrio_crossotus,4,propionate+butyrate+mucin,3,0.143,0.208,0.5,0.837,0.75,0.5,0.5708
14569,Eubacterium_siraeum; Alistipes_indistinctus; Bacteroides_salyersiae; Bifidobacterium_animalis; Parabacteroides_goldsteinii,5,propionate+mucin,2,0.14,0.215,0.6,0.89,1.0,0.2,0.5708
14570,Eubacterium_siraeum; Bacteroides_dorei; Ruminococcus_lactaris; Intestinimonas_butyriciproducens; Bifidobacterium_animalis,5,propionate+butyrate+mucin,3,0.166,0.214,0.2,0.83,1.0,0.6,0.5708
14571,Eubacterium_siraeum; Bacteroides_cellulosilyticus; Bacteroides_salyersiae; Bifidobacterium_animalis; Parabacteroides_goldsteinii,5,propionate+mucin,2,0.143,0.233,0.6,0.92,0.8,0.2,0.5708
14572,Eubacterium_siraeum; Bacteroides_cellulosilyticus; Alistipes_indistinctus; Ruminococcus_lactaris; Bifidobacterium_longum,5,propionate+mucin,2,0.183,0.224,0.4,0.84,1.0,0.4,0.5708
14573,Alistipes_putredinis; Eubacterium_eligens; Alistipes_indistinctus; Ruminococcus_lactaris; Bifidobacterium_longum,5,propionate+mucin,2,0.222,0.203,0.4,0.81,0.8,0.4,0.5708
14574,Alistipes_putredinis; Eubacterium_eligens; Butyrivibrio_crossotus; Bifidobacterium_animalis,4,propionate+butyrate,2,0.205,0.231,0.25,0.85,1.0,0.5,0.5708
14575,Bacteroides_intestinalis; Intestinimonas_butyriciproducens; Butyrivibrio_crossotus; Bifidobacterium_animalis; Parabacteroides_goldsteinii,5,propionate+butyrate+mucin,3,0.105,0.232,0.4,0.87,1.0,0.4,0.5707
14576,Barnesiella_intestinihominis; Eubacterium_eligens; Bacteroides_dorei; Bifidobacterium_longum; Bifidobacterium_animalis,5,propionate+mucin,2,0.207,0.191,0.4,0.9,0.8,0.2,0.5707
14577,Victivallis_vadensis; Bacteroides_dorei; Intestinimonas_butyriciproducens; Fretibacterium_fastidiosum,4,propionate+butyrate+mucin,3,0.143,0.22,0.25,0.75,1.0,0.25,0.5707
14578,Alistipes_putredinis; Victivallis_vadensis; Bacteroides_intestinalis; Turicibacter_sanguinis; Parabacteroides_goldsteinii,5,propionate+mucin,2,0.172,0.187,0.6,0.79,1.0,0.2,0.5707
14579,Odoribacter_splanchnicus; Eubacterium_siraeum; Ruminococcus_lactaris; Bacteroides_intestinalis; Bifidobacterium_animalis,5,propionate+mucin,2,0.198,0.202,0.4,0.84,1.0,0.4,0.5707
14580,Barnesiella_intestinihominis; Bacteroides_cellulosilyticus; Ruminococcus_lactaris; Bifidobacterium_animalis; Fretibacterium_fastidiosum,5,propionate+mucin,2,0.166,0.236,0.4,0.8,1.0,0.2,0.5707
14581,Bacteroides_intestinalis; Intestinimonas_butyriciproducens; Turicibacter_sanguinis,3,propionate+butyrate+mucin,3,0.149,0.224,0.33,0.783,1.0,0.67,0.5707
14582,Eubacterium_eligens; Bacteroides_cellulosilyticus; Victivallis_vadensis; Bacteroides_salyersiae; Fretibacterium_fastidiosum,5,propionate+mucin,2,0.179,0.244,0.4,0.81,0.8,0.2,0.5707
14583,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Victivallis_vadensis; Ruminococcus_lactaris; Turicibacter_sanguinis,5,propionate+mucin,2,0.241,0.166,0.4,0.71,1.0,0.4,0.5707
14584,Eubacterium_eligens; Victivallis_vadensis; Alistipes_indistinctus; Bacteroides_salyersiae; Fretibacterium_fastidiosum,5,propionate+mucin,2,0.176,0.225,0.4,0.78,1.0,0.2,0.5707
14585,Alistipes_putredinis; Victivallis_vadensis; Ruminococcus_lactaris; Butyrivibrio_crossotus; Fretibacterium_fastidiosum,5,propionate+butyrate+mucin,3,0.165,0.22,0.2,0.71,1.0,0.4,0.5707
14586,Eubacterium_siraeum; Victivallis_vadensis; Bacteroides_dorei; Butyrivibrio_crossotus; Bifidobacterium_longum,5,propionate+butyrate+mucin,3,0.166,0.195,0.2,0.84,1.0,0.4,0.5707
14587,Alistipes_putredinis; Ruminococcus_lactaris; Intestinimonas_butyriciproducens; Bifidobacterium_animalis; Fretibacterium_fastidiosum,5,propionate+butyrate+mucin,3,0.151,0.229,0.2,0.76,1.0,0.4,0.5706
14588,Barnesiella_intestinihominis; Victivallis_vadensis; Ruminococcus_lactaris; Butyrivibrio_crossotus; Bifidobacterium_longum,5,propionate+butyrate+mucin,3,0.184,0.182,0.2,0.77,1.0,0.4,0.5706
14589,Alistipes_putredinis; Ruminococcus_lactaris; Bacteroides_salyersiae; Bifidobacterium_animalis,4,propionate+mucin,2,0.181,0.192,0.5,0.838,1.0,0.25,0.5706
14590,Alistipes_putredinis; Ruminococcus_lactaris; Intestinimonas_butyriciproducens; Butyrivibrio_crossotus; Bifidobacterium_longum,5,propionate+butyrate+mucin,3,0.171,0.214,0.2,0.79,1.0,0.6,0.5706
14591,Alistipes_putredinis; Bacteroides_dorei; Ruminococcus_lactaris; Bacteroides_salyersiae; Bifidobacterium_longum,5,propionate+mucin,2,0.188,0.181,0.6,0.86,0.8,0.2,0.5706
14592,Barnesiella_intestinihominis; Eubacterium_siraeum; Bacteroides_intestinalis; Turicibacter_sanguinis; Fretibacterium_fastidiosum,5,propionate+mucin,2,0.183,0.233,0.4,0.78,1.0,0.4,0.5706
14593,Odoribacter_splanchnicus; Bacteroides_dorei; Bacteroides_salyersiae; Bifidobacterium_animalis; Fretibacterium_fastidiosum,5,propionate+mucin,2,0.157,0.206,0.6,0.86,0.8,0.0,0.5706
14594,Alistipes_putredinis; Alistipes_indistinctus; Ruminococcus_lactaris; Bacteroides_intestinalis; Turicibacter_sanguinis,5,propionate+mucin,2,0.197,0.201,0.6,0.77,0.8,0.4,0.5706
14595,Alistipes_putredinis; Akkermansia_muciniphila; Ruminococcus_lactaris; Turicibacter_sanguinis; Parabacteroides_goldsteinii,5,propionate+mucin,2,0.181,0.191,0.6,0.8,1.0,0.4,0.5706
14596,Barnesiella_intestinihominis; Eubacterium_siraeum; Alistipes_indistinctus; Turicibacter_sanguinis; Bifidobacterium_animalis,5,propionate+mucin,2,0.2,0.205,0.4,0.81,1.0,0.4,0.5706
14597,Akkermansia_muciniphila; Butyrivibrio_crossotus; Bifidobacterium_animalis; Parabacteroides_goldsteinii; Fretibacterium_fastidiosum,5,propionate+butyrate+mucin,3,0.094,0.232,0.4,0.86,1.0,0.2,0.5706
14598,Eubacterium_siraeum; Bacteroides_cellulosilyticus; Ruminococcus_lactaris; Bacteroides_salyersiae; Parabacteroides_goldsteinii,5,propionate+mucin,2,0.162,0.235,0.6,0.86,0.8,0.4,0.5706
14599,Eubacterium_siraeum; Alistipes_indistinctus; Ruminococcus_lactaris; Bacteroides_salyersiae; Parabacteroides_goldsteinii,5,propionate+mucin,2,0.159,0.216,0.6,0.83,1.0,0.4,0.5706
14600,Odoribacter_splanchnicus; Eubacterium_eligens; Intestinimonas_butyriciproducens; Bifidobacterium_longum; Parabacteroides_goldsteinii,5,propionate+butyrate,2,0.191,0.21,0.4,0.85,1.0,0.4,0.5706
14601,Odoribacter_splanchnicus; Alistipes_putredinis; Intestinimonas_butyriciproducens; Turicibacter_sanguinis; Bifidobacterium_longum,5,propionate+butyrate,2,0.214,0.189,0.4,0.79,1.0,0.4,0.5705
14602,Barnesiella_intestinihominis; Eubacterium_eligens; Ruminococcus_lactaris; Bifidobacterium_animalis,4,propionate+mucin,2,0.228,0.206,0.25,0.812,1.0,0.5,0.5705
14603,Eubacterium_eligens; Bacteroides_salyersiae; Fretibacterium_fastidiosum,3,propionate+mucin,2,0.163,0.262,0.33,0.817,1.0,0.33,0.5705
14604,Ruminococcus_lactaris; Bacteroides_intestinalis; Intestinimonas_butyriciproducens; Butyrivibrio_crossotus; Parabacteroides_goldsteinii,5,propionate+butyrate+mucin,3,0.124,0.234,0.4,0.81,1.0,0.6,0.5705
14605,Alistipes_putredinis; Eubacterium_siraeum; Alistipes_indistinctus; Intestinimonas_butyriciproducens; Butyrivibrio_crossotus,5,propionate+butyrate,2,0.206,0.244,0.4,0.8,0.8,0.6,0.5705
14606,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Victivallis_vadensis; Turicibacter_sanguinis; Bifidobacterium_longum,5,propionate+mucin,2,0.227,0.157,0.4,0.77,1.0,0.2,0.5705
14607,Victivallis_vadensis; Bacteroides_intestinalis; Butyrivibrio_crossotus; Parabacteroides_goldsteinii; Fretibacterium_fastidiosum,5,propionate+butyrate+mucin,3,0.104,0.23,0.4,0.79,1.0,0.2,0.5705
14608,Eubacterium_eligens; Akkermansia_muciniphila; Ruminococcus_lactaris; Bacteroides_intestinalis; Bifidobacterium_longum,5,propionate+mucin,2,0.195,0.2,0.4,0.88,1.0,0.4,0.5705
14609,Eubacterium_siraeum; Bacteroides_cellulosilyticus; Bacteroides_salyersiae; Bifidobacterium_longum; Parabacteroides_goldsteinii,5,propionate+mucin,2,0.148,0.225,0.6,0.92,0.8,0.2,0.5705
14610,Barnesiella_intestinihominis; Bacteroides_dorei; Bacteroides_intestinalis; Turicibacter_sanguinis; Bifidobacterium_animalis,5,propionate+mucin,2,0.182,0.189,0.6,0.86,0.8,0.2,0.5705
14611,Alistipes_putredinis; Akkermansia_muciniphila; Turicibacter_sanguinis; Bifidobacterium_longum; Parabacteroides_goldsteinii,5,propionate+mucin,2,0.167,0.181,0.6,0.86,1.0,0.2,0.5705
14612,Eubacterium_siraeum; Alistipes_indistinctus; Bacteroides_salyersiae; Bifidobacterium_longum; Parabacteroides_goldsteinii,5,propionate+mucin,2,0.145,0.207,0.6,0.89,1.0,0.2,0.5705
14613,Odoribacter_splanchnicus; Ruminococcus_lactaris; Intestinimonas_butyriciproducens; Butyrivibrio_crossotus; Fretibacterium_fastidiosum,5,propionate+butyrate+mucin,3,0.159,0.241,0.2,0.73,1.0,0.6,0.5704
14614,Eubacterium_eligens; Eubacterium_siraeum; Ruminococcus_lactaris; Intestinimonas_butyriciproducens; Parabacteroides_goldsteinii,5,propionate+butyrate+mucin,3,0.184,0.24,0.2,0.8,0.8,0.8,0.5704
14615,Odoribacter_splanchnicus; Bacteroides_dorei; Ruminococcus_lactaris; Bacteroides_salyersiae; Fretibacterium_fastidiosum,5,propionate+mucin,2,0.176,0.207,0.6,0.8,0.8,0.2,0.5704
14616,Alistipes_putredinis; Eubacterium_eligens; Butyrivibrio_crossotus; Bifidobacterium_longum,4,propionate+butyrate,2,0.211,0.222,0.25,0.85,1.0,0.5,0.5704
14617,Akkermansia_muciniphila; Ruminococcus_lactaris; Butyrivibrio_crossotus; Parabacteroides_goldsteinii; Fretibacterium_fastidiosum,5,propionate+butyrate+mucin,3,0.113,0.233,0.4,0.8,1.0,0.4,0.5704
14618,Victivallis_vadensis; Bacteroides_intestinalis; Intestinimonas_butyriciproducens; Bacteroides_salyersiae; Turicibacter_sanguinis,5,propionate+butyrate+mucin,3,0.159,0.199,0.4,0.79,0.8,0.4,0.5704
14619,Odoribacter_splanchnicus; Eubacterium_siraeum; Ruminococcus_lactaris; Bacteroides_intestinalis; Bifidobacterium_longum,5,propionate+mucin,2,0.204,0.194,0.4,0.84,1.0,0.4,0.5704
14620,Eubacterium_siraeum; Bacteroides_dorei; Ruminococcus_lactaris; Intestinimonas_butyriciproducens; Bifidobacterium_longum,5,propionate+butyrate+mucin,3,0.172,0.206,0.2,0.83,1.0,0.6,0.5704
14621,Bacteroides_intestinalis; Intestinimonas_butyriciproducens; Bifidobacterium_animalis; Parabacteroides_goldsteinii; Fretibacterium_fastidiosum,5,propionate+butyrate+mucin,3,0.09,0.24,0.4,0.84,1.0,0.2,0.5704
14622,Barnesiella_intestinihominis; Bacteroides_salyersiae; Bifidobacterium_animalis; Parabacteroides_goldsteinii; Fretibacterium_fastidiosum,5,propionate+mucin,2,0.129,0.219,0.6,0.85,1.0,0.0,0.5704
14623,Alistipes_putredinis; Alistipes_indistinctus; Bacteroides_intestinalis; Turicibacter_sanguinis; Bifidobacterium_longum,5,propionate+mucin,2,0.184,0.192,0.6,0.83,0.8,0.2,0.5704
14624,Bacteroides_intestinalis; Intestinimonas_butyriciproducens; Butyrivibrio_crossotus; Bifidobacterium_longum; Parabacteroides_goldsteinii,5,propionate+butyrate+mucin,3,0.11,0.224,0.4,0.87,1.0,0.4,0.5704
14625,Barnesiella_intestinihominis; Eubacterium_siraeum; Alistipes_indistinctus; Ruminococcus_lactaris; Turicibacter_sanguinis,5,propionate+mucin,2,0.219,0.206,0.4,0.75,1.0,0.6,0.5704
14626,Eubacterium_eligens; Eubacterium_siraeum; Bacteroides_cellulosilyticus; Parabacteroides_goldsteinii; Fretibacterium_fastidiosum,5,propionate+mucin,2,0.166,0.274,0.4,0.84,0.8,0.4,0.5704
14627,Odoribacter_splanchnicus; Akkermansia_muciniphila; Turicibacter_sanguinis; Parabacteroides_goldsteinii; Fretibacterium_fastidiosum,5,propionate+mucin,2,0.155,0.208,0.6,0.8,1.0,0.2,0.5703
14628,Odoribacter_splanchnicus; Bacteroides_dorei; Bacteroides_salyersiae; Bifidobacterium_longum; Fretibacterium_fastidiosum,5,propionate+mucin,2,0.163,0.198,0.6,0.86,0.8,0.0,0.5703
14629,Victivallis_vadensis; Alistipes_indistinctus; Ruminococcus_lactaris; Butyrivibrio_crossotus; Parabacteroides_goldsteinii,5,propionate+butyrate+mucin,3,0.139,0.203,0.4,0.76,1.0,0.4,0.5703
14630,Alistipes_indistinctus; Bacteroides_dorei; Bacteroides_salyersiae; Turicibacter_sanguinis,4,propionate+mucin,2,0.167,0.194,0.75,0.838,0.75,0.25,0.5703
14631,Eubacterium_eligens; Akkermansia_muciniphila; Bacteroides_dorei; Ruminococcus_lactaris; Bifidobacterium_animalis,5,propionate+mucin,2,0.196,0.198,0.4,0.88,1.0,0.4,0.5703
14632,Barnesiella_intestinihominis; Bacteroides_cellulosilyticus; Ruminococcus_lactaris; Bifidobacterium_longum; Fretibacterium_fastidiosum,5,propionate+mucin,2,0.172,0.228,0.4,0.8,1.0,0.2,0.5703
14633,Akkermansia_muciniphila; Butyrivibrio_crossotus; Bifidobacterium_longum; Parabacteroides_goldsteinii; Fretibacterium_fastidiosum,5,propionate+butyrate+mucin,3,0.099,0.224,0.4,0.86,1.0,0.2,0.5703
14634,Eubacterium_eligens; Bacteroides_dorei; Bacteroides_intestinalis; Parabacteroides_goldsteinii; Fretibacterium_fastidiosum,5,propionate+mucin,2,0.145,0.24,0.6,0.86,0.8,0.2,0.5703
14635,Odoribacter_splanchnicus; Eubacterium_siraeum; Victivallis_vadensis; Intestinimonas_butyriciproducens,4,propionate+butyrate,2,0.237,0.202,0.25,0.762,1.0,0.5,0.5703
14636,Barnesiella_intestinihominis; Bacteroides_dorei; Ruminococcus_lactaris; Bacteroides_intestinalis; Turicibacter_sanguinis,5,propionate+mucin,2,0.201,0.19,0.6,0.8,0.8,0.4,0.5703
14637,Alistipes_putredinis; Ruminococcus_lactaris; Intestinimonas_butyriciproducens; Bifidobacterium_longum; Fretibacterium_fastidiosum,5,propionate+butyrate+mucin,3,0.157,0.222,0.2,0.76,1.0,0.4,0.5703
14638,Akkermansia_muciniphila; Alistipes_indistinctus; Bacteroides_salyersiae; Turicibacter_sanguinis; Fretibacterium_fastidiosum,5,propionate+mucin,2,0.147,0.218,0.6,0.81,1.0,0.2,0.5703
14639,Bacteroides_cellulosilyticus; Bacteroides_dorei; Bacteroides_salyersiae; Turicibacter_sanguinis,4,propionate+mucin,2,0.171,0.217,0.75,0.875,0.5,0.25,0.5703
14640,Akkermansia_muciniphila; Bacteroides_cellulosilyticus; Bacteroides_salyersiae; Turicibacter_sanguinis; Fretibacterium_fastidiosum,5,propionate+mucin,2,0.15,0.236,0.6,0.84,0.8,0.2,0.5703
14641,Eubacterium_siraeum; Akkermansia_muciniphila; Victivallis_vadensis; Parabacteroides_goldsteinii,4,propionate+mucin,2,0.178,0.193,0.5,0.85,1.0,0.25,0.5702
14642,Barnesiella_intestinihominis; Ruminococcus_lactaris; Bacteroides_salyersiae; Parabacteroides_goldsteinii; Fretibacterium_fastidiosum,5,propionate+mucin,2,0.148,0.22,0.6,0.79,1.0,0.2,0.5702
14643,Alistipes_putredinis; Alistipes_indistinctus; Bacteroides_dorei; Turicibacter_sanguinis; Bifidobacterium_animalis,5,propionate+mucin,2,0.185,0.19,0.6,0.83,0.8,0.2,0.5702
14644,Alistipes_putredinis; Bacteroides_dorei; Bacteroides_intestinalis; Turicibacter_sanguinis; Fretibacterium_fastidiosum,5,propionate+mucin,2,0.168,0.219,0.6,0.8,0.8,0.2,0.5702
14645,Alistipes_putredinis; Ruminococcus_lactaris; Bacteroides_salyersiae; Bifidobacterium_longum,4,propionate+mucin,2,0.188,0.182,0.5,0.838,1.0,0.25,0.5702
14646,Bacteroides_cellulosilyticus; Victivallis_vadensis; Alistipes_indistinctus; Bacteroides_salyersiae; Turicibacter_sanguinis,5,propionate+mucin,2,0.177,0.206,0.6,0.8,0.8,0.2,0.5702
14647,Alistipes_putredinis; Eubacterium_siraeum; Alistipes_indistinctus; Intestinimonas_butyriciproducens; Fretibacterium_fastidiosum,5,propionate+butyrate,2,0.191,0.252,0.4,0.77,0.8,0.4,0.5702
14648,Barnesiella_intestinihominis; Bacteroides_dorei; Bacteroides_intestinalis; Turicibacter_sanguinis; Bifidobacterium_longum,5,propionate+mucin,2,0.187,0.181,0.6,0.86,0.8,0.2,0.5702
14649,Alistipes_indistinctus; Ruminococcus_lactaris; Intestinimonas_butyriciproducens; Bifidobacterium_animalis; Parabacteroides_goldsteinii,5,propionate+butyrate+mucin,3,0.126,0.213,0.4,0.81,1.0,0.4,0.5702
14650,Ruminococcus_lactaris; Bacteroides_intestinalis; Intestinimonas_butyriciproducens; Parabacteroides_goldsteinii; Fretibacterium_fastidiosum,5,propionate+butyrate+mucin,3,0.109,0.241,0.4,0.78,1.0,0.4,0.5702
14651,Odoribacter_splanchnicus; Eubacterium_eligens; Butyrivibrio_crossotus; Fretibacterium_fastidiosum,4,propionate+butyrate,2,0.196,0.255,0.25,0.775,1.0,0.5,0.5702
14652,Odoribacter_splanchnicus; Bacteroides_salyersiae; Bifidobacterium_animalis; Fretibacterium_fastidiosum,4,propionate+mucin,2,0.149,0.213,0.5,0.838,1.0,0.0,0.5702
14653,Bacteroides_intestinalis; Butyrivibrio_crossotus; Bifidobacterium_animalis,3,propionate+butyrate+mucin,3,0.11,0.227,0.33,0.9,1.0,0.33,0.5702
14654,Barnesiella_intestinihominis; Eubacterium_siraeum; Alistipes_indistinctus; Turicibacter_sanguinis; Bifidobacterium_longum,5,propionate+mucin,2,0.205,0.197,0.4,0.81,1.0,0.4,0.5702
14655,Alistipes_putredinis; Victivallis_vadensis; Bacteroides_dorei; Turicibacter_sanguinis; Parabacteroides_goldsteinii,5,propionate+mucin,2,0.178,0.178,0.6,0.79,1.0,0.2,0.5701
14656,Bacteroides_cellulosilyticus; Alistipes_indistinctus; Bifidobacterium_animalis; Parabacteroides_goldsteinii; Fretibacterium_fastidiosum,5,propionate+mucin,2,0.108,0.247,0.6,0.85,1.0,0.0,0.5701
14657,Bacteroides_dorei; Intestinimonas_butyriciproducens; Butyrivibrio_crossotus; Bifidobacterium_animalis; Parabacteroides_goldsteinii,5,propionate+butyrate+mucin,3,0.111,0.223,0.4,0.87,1.0,0.4,0.5701
14658,Victivallis_vadensis; Bacteroides_intestinalis; Bacteroides_salyersiae; Butyrivibrio_crossotus; Bifidobacterium_animalis,5,propionate+butyrate+mucin,3,0.136,0.201,0.4,0.86,0.8,0.2,0.5701
14659,Eubacterium_eligens; Bacteroides_intestinalis; Turicibacter_sanguinis; Butyrivibrio_crossotus; Bifidobacterium_animalis,5,propionate+butyrate+mucin,3,0.155,0.226,0.2,0.84,1.0,0.6,0.5701
14660,Barnesiella_intestinihominis; Bacteroides_intestinalis; Turicibacter_sanguinis; Bifidobacterium_animalis,4,propionate+mucin,2,0.18,0.192,0.5,0.837,1.0,0.25,0.5701
14661,Eubacterium_eligens; Ruminococcus_lactaris; Butyrivibrio_crossotus; Parabacteroides_goldsteinii,4,propionate+butyrate+mucin,3,0.155,0.237,0.25,0.8,1.0,0.75,0.5701
14662,Alistipes_putredinis; Eubacterium_eligens; Ruminococcus_lactaris; Fretibacterium_fastidiosum,4,propionate+mucin,2,0.21,0.243,0.25,0.737,1.0,0.5,0.5701
14663,Odoribacter_splanchnicus; Eubacterium_siraeum; Bacteroides_dorei; Ruminococcus_lactaris; Bifidobacterium_animalis,5,propionate+mucin,2,0.205,0.192,0.4,0.84,1.0,0.4,0.5701
14664,Alistipes_putredinis; Ruminococcus_lactaris; Bacteroides_intestinalis; Bifidobacterium_animalis; Parabacteroides_goldsteinii,5,propionate+mucin,2,0.154,0.2,0.6,0.85,1.0,0.2,0.5701
14665,Alistipes_putredinis; Ruminococcus_lactaris; Turicibacter_sanguinis; Butyrivibrio_crossotus,4,propionate+butyrate+mucin,3,0.183,0.21,0.25,0.725,1.0,0.75,0.57
14666,Odoribacter_splanchnicus; Alistipes_putredinis; Ruminococcus_lactaris; Bifidobacterium_animalis; Fretibacterium_fastidiosum,5,propionate+mucin,2,0.19,0.208,0.4,0.77,1.0,0.2,0.57
14667,Alistipes_putredinis; Alistipes_indistinctus; Bacteroides_dorei; Ruminococcus_lactaris; Turicibacter_sanguinis,5,propionate+mucin,2,0.204,0.192,0.6,0.77,0.8,0.4,0.57
14668,Eubacterium_eligens; Eubacterium_siraeum; Alistipes_indistinctus; Bacteroides_salyersiae; Bifidobacterium_animalis,5,propionate+mucin,2,0.195,0.226,0.4,0.88,0.8,0.4,0.57
14669,Barnesiella_intestinihominis; Eubacterium_siraeum; Bacteroides_dorei; Turicibacter_sanguinis; Fretibacterium_fastidiosum,5,propionate+mucin,2,0.19,0.223,0.4,0.78,1.0,0.4,0.57
14670,Odoribacter_splanchnicus; Ruminococcus_lactaris; Bacteroides_salyersiae; Fretibacterium_fastidiosum,4,propionate+mucin,2,0.173,0.215,0.5,0.763,1.0,0.25,0.57
14671,Eubacterium_eligens; Eubacterium_siraeum; Bacteroides_cellulosilyticus; Bacteroides_salyersiae; Bifidobacterium_animalis,5,propionate+mucin,2,0.198,0.245,0.4,0.91,0.6,0.4,0.57
14672,Bacteroides_cellulosilyticus; Intestinimonas_butyriciproducens; Bifidobacterium_longum; Bifidobacterium_animalis; Parabacteroides_goldsteinii,5,propionate+butyrate+mucin,3,0.115,0.222,0.4,0.9,0.8,0.2,0.57
14673,Barnesiella_intestinihominis; Eubacterium_eligens; Ruminococcus_lactaris; Bifidobacterium_longum,4,propionate+mucin,2,0.235,0.196,0.25,0.812,1.0,0.5,0.57
