rank,members,n_strains,axes,n_axes,diversity_mean,effect_mean_g,propionate_frac,culturability_mean,genus_diversity,spore_frac,composite_v2
5001,Eubacterium_eligens; Alistipes_indistinctus; Bacteroides_salyersiae; Turicibacter_sanguinis,4,propionate+mucin,2,0.198,0.217,0.5,0.812,1.0,0.5,0.5833
5002,Alistipes_putredinis; Bacteroides_cellulosilyticus; Turicibacter_sanguinis; Parabacteroides_goldsteinii; Fretibacterium_fastidiosum,5,propionate+mucin,2,0.148,0.243,0.6,0.79,1.0,0.2,0.5833
5003,Barnesiella_intestinihominis; Ruminococcus_lactaris; Butyrivibrio_crossotus; Fretibacterium_fastidiosum,4,propionate+butyrate+mucin,3,0.162,0.241,0.25,0.725,1.0,0.5,0.5833
5004,Bacteroides_cellulosilyticus; Bacteroides_dorei; Ruminococcus_lactaris; Bacteroides_intestinalis,4,propionate+mucin,2,0.182,0.224,0.75,0.875,0.5,0.25,0.5832
5005,Alistipes_putredinis; Eubacterium_eligens; Ruminococcus_lactaris; Bacteroides_salyersiae; Fretibacterium_fastidiosum,5,propionate+mucin,2,0.198,0.234,0.4,0.78,1.0,0.4,0.5832
5006,Alistipes_putredinis; Eubacterium_eligens; Eubacterium_siraeum; Bacteroides_salyersiae; Turicibacter_sanguinis,5,propionate+mucin,2,0.235,0.222,0.4,0.82,0.8,0.6,0.5832
5007,Alistipes_indistinctus; Bacteroides_dorei; Ruminococcus_lactaris; Bacteroides_intestinalis,4,propionate+mucin,2,0.178,0.201,0.75,0.837,0.75,0.25,0.5832
5008,Alistipes_indistinctus; Intestinimonas_butyriciproducens; Bacteroides_salyersiae; Turicibacter_sanguinis; Fretibacterium_fastidiosum,5,propionate+butyrate+mucin,3,0.132,0.236,0.4,0.76,1.0,0.4,0.583
5009,Eubacterium_eligens; Eubacterium_siraeum; Bacteroides_salyersiae; Butyrivibrio_crossotus; Fretibacterium_fastidiosum,5,propionate+butyrate+mucin,3,0.167,0.265,0.2,0.82,0.8,0.6,0.583
5010,Bacteroides_cellulosilyticus; Intestinimonas_butyriciproducens; Bacteroides_salyersiae; Turicibacter_sanguinis; Fretibacterium_fastidiosum,5,propionate+butyrate+mucin,3,0.135,0.255,0.4,0.79,0.8,0.4,0.583
5011,Eubacterium_siraeum; Bacteroides_cellulosilyticus; Ruminococcus_lactaris,3,propionate+mucin,2,0.207,0.253,0.33,0.817,1.0,0.67,0.583
5012,Eubacterium_siraeum; Bacteroides_cellulosilyticus; Bacteroides_dorei; Fretibacterium_fastidiosum,4,propionate+mucin,2,0.167,0.266,0.5,0.85,0.75,0.25,0.5829
5013,Eubacterium_siraeum; Alistipes_indistinctus; Bacteroides_dorei; Fretibacterium_fastidiosum,4,propionate+mucin,2,0.163,0.242,0.5,0.812,1.0,0.25,0.5829
5014,Bacteroides_dorei; Bacteroides_intestinalis; Bacteroides_salyersiae; Parabacteroides_goldsteinii,4,propionate+mucin,2,0.135,0.203,1.0,0.937,0.5,0.0,0.5829
5015,Eubacterium_eligens; Bacteroides_cellulosilyticus; Ruminococcus_lactaris; Bacteroides_salyersiae; Parabacteroides_goldsteinii,5,propionate+mucin,2,0.176,0.237,0.6,0.86,0.8,0.4,0.5828
5016,Barnesiella_intestinihominis; Eubacterium_eligens; Bacteroides_intestinalis; Turicibacter_sanguinis; Fretibacterium_fastidiosum,5,propionate+mucin,2,0.197,0.235,0.4,0.78,1.0,0.4,0.5828
5017,Eubacterium_eligens; Alistipes_indistinctus; Ruminococcus_lactaris; Bacteroides_salyersiae; Parabacteroides_goldsteinii,5,propionate+mucin,2,0.173,0.218,0.6,0.83,1.0,0.4,0.5828
5018,Barnesiella_intestinihominis; Alistipes_indistinctus; Ruminococcus_lactaris; Fretibacterium_fastidiosum,4,propionate+mucin,2,0.186,0.226,0.5,0.725,1.0,0.25,0.5828
5019,Alistipes_putredinis; Eubacterium_eligens; Alistipes_indistinctus; Intestinimonas_butyriciproducens; Butyrivibrio_crossotus,5,propionate+butyrate,2,0.22,0.246,0.4,0.8,0.8,0.6,0.5827
5020,Alistipes_putredinis; Bacteroides_cellulosilyticus; Ruminococcus_lactaris; Bacteroides_salyersiae; Turicibacter_sanguinis,5,propionate+mucin,2,0.199,0.215,0.6,0.8,0.8,0.4,0.5827
5021,Odoribacter_splanchnicus; Alistipes_putredinis; Ruminococcus_lactaris; Turicibacter_sanguinis; Parabacteroides_goldsteinii,5,propionate+mucin,2,0.204,0.187,0.6,0.76,1.0,0.4,0.5827
5022,Barnesiella_intestinihominis; Eubacterium_eligens; Alistipes_indistinctus; Ruminococcus_lactaris; Turicibacter_sanguinis,5,propionate+mucin,2,0.233,0.208,0.4,0.75,1.0,0.6,0.5826
5023,Alistipes_putredinis; Eubacterium_siraeum; Alistipes_indistinctus; Butyrivibrio_crossotus; Parabacteroides_goldsteinii,5,propionate+butyrate,2,0.182,0.233,0.6,0.83,0.8,0.4,0.5826
5024,Alistipes_indistinctus; Ruminococcus_lactaris; Bacteroides_salyersiae; Butyrivibrio_crossotus; Fretibacterium_fastidiosum,5,propionate+butyrate+mucin,3,0.127,0.24,0.4,0.77,1.0,0.4,0.5825
5025,Odoribacter_splanchnicus; Ruminococcus_lactaris; Butyrivibrio_crossotus; Parabacteroides_goldsteinii; Fretibacterium_fastidiosum,5,propionate+butyrate+mucin,3,0.136,0.23,0.4,0.76,1.0,0.4,0.5825
5026,Bacteroides_cellulosilyticus; Ruminococcus_lactaris; Bacteroides_salyersiae; Butyrivibrio_crossotus; Fretibacterium_fastidiosum,5,propionate+butyrate+mucin,3,0.13,0.258,0.4,0.8,0.8,0.4,0.5825
5027,Eubacterium_siraeum; Bacteroides_cellulosilyticus; Ruminococcus_lactaris; Intestinimonas_butyriciproducens; Turicibacter_sanguinis,5,propionate+butyrate+mucin,3,0.182,0.241,0.2,0.77,1.0,0.8,0.5825
5028,Eubacterium_siraeum; Bacteroides_salyersiae; Parabacteroides_goldsteinii,3,propionate+mucin,2,0.144,0.225,0.67,0.9,1.0,0.33,0.5825
5029,Odoribacter_splanchnicus; Bacteroides_cellulosilyticus; Bacteroides_salyersiae; Turicibacter_sanguinis; Fretibacterium_fastidiosum,5,propionate+mucin,2,0.173,0.233,0.6,0.8,0.8,0.2,0.5824
5030,Alistipes_putredinis; Eubacterium_eligens; Alistipes_indistinctus; Intestinimonas_butyriciproducens; Fretibacterium_fastidiosum,5,propionate+butyrate,2,0.205,0.254,0.4,0.77,0.8,0.4,0.5824
5031,Odoribacter_splanchnicus; Alistipes_indistinctus; Bacteroides_salyersiae; Turicibacter_sanguinis; Fretibacterium_fastidiosum,5,propionate+mucin,2,0.17,0.214,0.6,0.77,1.0,0.2,0.5824
5032,Bacteroides_dorei; Bacteroides_intestinalis; Bacteroides_salyersiae; Turicibacter_sanguinis; Butyrivibrio_crossotus,5,propionate+butyrate+mucin,3,0.146,0.212,0.6,0.86,0.6,0.4,0.5823
5033,Alistipes_putredinis; Eubacterium_eligens; Intestinimonas_butyriciproducens; Butyrivibrio_crossotus,4,propionate+butyrate,2,0.226,0.253,0.25,0.8,1.0,0.75,0.5823
5034,Barnesiella_intestinihominis; Eubacterium_eligens; Bacteroides_dorei; Turicibacter_sanguinis; Fretibacterium_fastidiosum,5,propionate+mucin,2,0.204,0.225,0.4,0.78,1.0,0.4,0.5822
5035,Eubacterium_siraeum; Bacteroides_intestinalis; Intestinimonas_butyriciproducens; Turicibacter_sanguinis,4,propionate+butyrate+mucin,3,0.173,0.233,0.25,0.8,1.0,0.75,0.5822
5036,Eubacterium_siraeum; Intestinimonas_butyriciproducens; Bacteroides_salyersiae; Turicibacter_sanguinis; Parabacteroides_goldsteinii,5,propionate+butyrate+mucin,3,0.144,0.224,0.4,0.82,1.0,0.6,0.5822
5037,Bacteroides_intestinalis; Bacteroides_salyersiae; Butyrivibrio_crossotus; Fretibacterium_fastidiosum,4,propionate+butyrate+mucin,3,0.109,0.254,0.5,0.838,0.75,0.25,0.5822
5038,Alistipes_putredinis; Eubacterium_siraeum; Butyrivibrio_crossotus; Parabacteroides_goldsteinii,4,propionate+butyrate,2,0.179,0.237,0.5,0.838,1.0,0.5,0.5821
5039,Barnesiella_intestinihominis; Eubacterium_siraeum; Turicibacter_sanguinis,3,propionate+mucin,2,0.244,0.209,0.33,0.767,1.0,0.67,0.5821
5040,Odoribacter_splanchnicus; Eubacterium_siraeum; Bacteroides_cellulosilyticus; Ruminococcus_lactaris; Turicibacter_sanguinis,5,propionate+mucin,2,0.22,0.219,0.4,0.78,1.0,0.6,0.5819
5041,Bacteroides_cellulosilyticus; Intestinimonas_butyriciproducens; Turicibacter_sanguinis; Butyrivibrio_crossotus; Parabacteroides_goldsteinii,5,propionate+butyrate+mucin,3,0.127,0.25,0.4,0.81,1.0,0.6,0.5819
5042,Eubacterium_eligens; Ruminococcus_lactaris; Intestinimonas_butyriciproducens; Bacteroides_salyersiae; Butyrivibrio_crossotus,5,propionate+butyrate+mucin,3,0.178,0.241,0.2,0.8,1.0,0.8,0.5819
5043,Alistipes_putredinis; Eubacterium_eligens; Intestinimonas_butyriciproducens; Fretibacterium_fastidiosum,4,propionate+butyrate,2,0.208,0.263,0.25,0.762,1.0,0.5,0.5819
5044,Alistipes_putredinis; Eubacterium_eligens; Eubacterium_siraeum; Alistipes_indistinctus; Butyrivibrio_crossotus,5,propionate+butyrate,2,0.237,0.245,0.4,0.82,0.6,0.6,0.5818
5045,Barnesiella_intestinihominis; Eubacterium_siraeum; Ruminococcus_lactaris; Parabacteroides_goldsteinii,4,propionate+mucin,2,0.202,0.211,0.5,0.8,1.0,0.5,0.5818
5046,Alistipes_indistinctus; Bacteroides_intestinalis; Bacteroides_salyersiae; Fretibacterium_fastidiosum,4,propionate+mucin,2,0.132,0.239,0.75,0.838,0.75,0.0,0.5817
5047,Eubacterium_siraeum; Ruminococcus_lactaris; Bacteroides_salyersiae; Butyrivibrio_crossotus; Parabacteroides_goldsteinii,5,propionate+butyrate+mucin,3,0.14,0.228,0.4,0.83,1.0,0.6,0.5817
5048,Eubacterium_eligens; Bacteroides_cellulosilyticus; Bacteroides_intestinalis; Bacteroides_salyersiae; Turicibacter_sanguinis,5,propionate+mucin,2,0.193,0.237,0.6,0.87,0.6,0.4,0.5817
5049,Ruminococcus_lactaris; Intestinimonas_butyriciproducens; Bacteroides_salyersiae; Parabacteroides_goldsteinii,4,propionate+butyrate+mucin,3,0.129,0.217,0.5,0.812,1.0,0.5,0.5817
5050,Eubacterium_eligens; Alistipes_indistinctus; Bacteroides_intestinalis; Bacteroides_salyersiae; Turicibacter_sanguinis,5,propionate+mucin,2,0.19,0.219,0.6,0.84,0.8,0.4,0.5817
5051,Bacteroides_cellulosilyticus; Bacteroides_intestinalis; Bacteroides_salyersiae; Fretibacterium_fastidiosum,4,propionate+mucin,2,0.136,0.263,0.75,0.875,0.5,0.0,0.5817
5052,Alistipes_putredinis; Eubacterium_eligens; Eubacterium_siraeum; Intestinimonas_butyriciproducens; Parabacteroides_goldsteinii,5,propionate+butyrate,2,0.217,0.242,0.4,0.83,0.8,0.6,0.5816
5053,Odoribacter_splanchnicus; Alistipes_putredinis; Intestinimonas_butyriciproducens; Butyrivibrio_crossotus; Fretibacterium_fastidiosum,5,propionate+butyrate,2,0.193,0.243,0.4,0.76,1.0,0.4,0.5816
5054,Bacteroides_cellulosilyticus; Intestinimonas_butyriciproducens; Turicibacter_sanguinis; Parabacteroides_goldsteinii; Fretibacterium_fastidiosum,5,propionate+butyrate+mucin,3,0.112,0.257,0.4,0.78,1.0,0.4,0.5816
5055,Odoribacter_splanchnicus; Eubacterium_siraeum; Bacteroides_salyersiae; Turicibacter_sanguinis; Parabacteroides_goldsteinii,5,propionate+mucin,2,0.183,0.203,0.6,0.83,1.0,0.4,0.5816
5056,Eubacterium_siraeum; Ruminococcus_lactaris; Bacteroides_intestinalis; Butyrivibrio_crossotus,4,propionate+butyrate+mucin,3,0.168,0.237,0.25,0.812,1.0,0.75,0.5816
5057,Barnesiella_intestinihominis; Eubacterium_siraeum; Ruminococcus_lactaris; Turicibacter_sanguinis; Butyrivibrio_crossotus,5,propionate+butyrate+mucin,3,0.2,0.218,0.2,0.75,1.0,0.8,0.5815
5058,Bacteroides_dorei; Bacteroides_salyersiae; Butyrivibrio_crossotus; Fretibacterium_fastidiosum,4,propionate+butyrate+mucin,3,0.116,0.242,0.5,0.838,0.75,0.25,0.5815
5059,Eubacterium_eligens; Ruminococcus_lactaris; Intestinimonas_butyriciproducens; Bacteroides_salyersiae; Fretibacterium_fastidiosum,5,propionate+butyrate+mucin,3,0.163,0.248,0.2,0.77,1.0,0.6,0.5815
5060,Ruminococcus_lactaris; Bacteroides_intestinalis; Intestinimonas_butyriciproducens,3,propionate+butyrate+mucin,3,0.161,0.226,0.33,0.783,1.0,0.67,0.5815
5061,Eubacterium_siraeum; Bacteroides_dorei; Intestinimonas_butyriciproducens; Turicibacter_sanguinis,4,propionate+butyrate+mucin,3,0.181,0.221,0.25,0.8,1.0,0.75,0.5815
5062,Eubacterium_eligens; Bacteroides_cellulosilyticus; Turicibacter_sanguinis; Parabacteroides_goldsteinii,4,propionate+mucin,2,0.173,0.244,0.5,0.837,1.0,0.5,0.5815
5063,Barnesiella_intestinihominis; Ruminococcus_lactaris; Intestinimonas_butyriciproducens; Turicibacter_sanguinis,4,propionate+butyrate+mucin,3,0.204,0.205,0.25,0.713,1.0,0.75,0.5814
5064,Eubacterium_eligens; Eubacterium_siraeum; Intestinimonas_butyriciproducens; Bacteroides_salyersiae; Turicibacter_sanguinis,5,propionate+butyrate+mucin,3,0.2,0.236,0.2,0.81,0.8,0.8,0.5814
5065,Bacteroides_cellulosilyticus; Parabacteroides_goldsteinii; Fretibacterium_fastidiosum,3,propionate+mucin,2,0.091,0.28,0.67,0.833,1.0,0.0,0.5814
5066,Eubacterium_eligens; Alistipes_indistinctus; Intestinimonas_butyriciproducens; Parabacteroides_goldsteinii,4,propionate+butyrate,2,0.176,0.242,0.5,0.825,1.0,0.5,0.5813
5067,Eubacterium_siraeum; Alistipes_indistinctus; Bacteroides_dorei; Bacteroides_intestinalis; Fretibacterium_fastidiosum,5,propionate+mucin,2,0.162,0.239,0.6,0.84,0.8,0.2,0.5813
5068,Eubacterium_siraeum; Bacteroides_cellulosilyticus; Bacteroides_dorei; Bacteroides_intestinalis; Fretibacterium_fastidiosum,5,propionate+mucin,2,0.165,0.257,0.6,0.87,0.6,0.2,0.5813
5069,Odoribacter_splanchnicus; Alistipes_indistinctus; Intestinimonas_butyriciproducens; Butyrivibrio_crossotus; Parabacteroides_goldsteinii,5,propionate+butyrate,2,0.167,0.227,0.6,0.81,1.0,0.4,0.5812
5070,Eubacterium_eligens; Eubacterium_siraeum; Bacteroides_salyersiae,3,propionate+mucin,2,0.236,0.244,0.33,0.883,0.67,0.67,0.5812
5071,Alistipes_putredinis; Bacteroides_cellulosilyticus; Ruminococcus_lactaris; Turicibacter_sanguinis; Parabacteroides_goldsteinii,5,propionate+mucin,2,0.176,0.218,0.6,0.79,1.0,0.4,0.5812
5072,Eubacterium_eligens; Bacteroides_cellulosilyticus; Bacteroides_dorei; Bacteroides_salyersiae; Turicibacter_sanguinis,5,propionate+mucin,2,0.199,0.228,0.6,0.87,0.6,0.4,0.5811
5073,Alistipes_putredinis; Eubacterium_eligens; Eubacterium_siraeum; Butyrivibrio_crossotus,4,propionate+butyrate,2,0.248,0.252,0.25,0.825,0.75,0.75,0.5811
5074,Eubacterium_eligens; Alistipes_indistinctus; Bacteroides_dorei; Bacteroides_salyersiae; Turicibacter_sanguinis,5,propionate+mucin,2,0.196,0.209,0.6,0.84,0.8,0.4,0.5811
5075,Eubacterium_siraeum; Bacteroides_cellulosilyticus; Ruminococcus_lactaris; Bacteroides_intestinalis,4,propionate+mucin,2,0.195,0.246,0.5,0.85,0.75,0.5,0.581
5076,Bacteroides_cellulosilyticus; Ruminococcus_lactaris; Butyrivibrio_crossotus; Parabacteroides_goldsteinii; Fretibacterium_fastidiosum,5,propionate+butyrate+mucin,3,0.108,0.261,0.4,0.79,1.0,0.4,0.581
5077,Bacteroides_cellulosilyticus; Ruminococcus_lactaris; Intestinimonas_butyriciproducens; Bacteroides_salyersiae; Turicibacter_sanguinis,5,propionate+butyrate+mucin,3,0.163,0.229,0.4,0.79,0.8,0.6,0.581
5078,Odoribacter_splanchnicus; Ruminococcus_lactaris; Intestinimonas_butyriciproducens; Turicibacter_sanguinis; Parabacteroides_goldsteinii,5,propionate+butyrate+mucin,3,0.169,0.201,0.4,0.75,1.0,0.6,0.581
5079,Alistipes_indistinctus; Ruminococcus_lactaris; Intestinimonas_butyriciproducens; Bacteroides_salyersiae; Turicibacter_sanguinis,5,propionate+butyrate+mucin,3,0.16,0.211,0.4,0.76,1.0,0.6,0.581
5080,Eubacterium_siraeum; Alistipes_indistinctus; Ruminococcus_lactaris; Bacteroides_intestinalis,4,propionate+mucin,2,0.191,0.222,0.5,0.812,1.0,0.5,0.581
5081,Alistipes_indistinctus; Bacteroides_dorei; Bacteroides_salyersiae; Fretibacterium_fastidiosum,4,propionate+mucin,2,0.14,0.227,0.75,0.838,0.75,0.0,0.5809
5082,Odoribacter_splanchnicus; Eubacterium_eligens; Ruminococcus_lactaris; Bacteroides_salyersiae; Fretibacterium_fastidiosum,5,propionate+mucin,2,0.201,0.226,0.4,0.78,1.0,0.4,0.5809
5083,Bacteroides_dorei; Bacteroides_intestinalis; Turicibacter_sanguinis; Butyrivibrio_crossotus; Parabacteroides_goldsteinii,5,propionate+butyrate+mucin,3,0.124,0.214,0.6,0.85,0.8,0.4,0.5809
5084,Eubacterium_eligens; Eubacterium_siraeum; Ruminococcus_lactaris; Bacteroides_salyersiae; Butyrivibrio_crossotus,5,propionate+butyrate+mucin,3,0.195,0.239,0.2,0.82,0.8,0.8,0.5809
5085,Odoribacter_splanchnicus; Bacteroides_cellulosilyticus; Turicibacter_sanguinis; Parabacteroides_goldsteinii; Fretibacterium_fastidiosum,5,propionate+mucin,2,0.15,0.235,0.6,0.79,1.0,0.2,0.5809
5086,Bacteroides_cellulosilyticus; Bacteroides_dorei; Bacteroides_salyersiae; Fretibacterium_fastidiosum,4,propionate+mucin,2,0.144,0.251,0.75,0.875,0.5,0.0,0.5809
5087,Eubacterium_siraeum; Bacteroides_dorei; Ruminococcus_lactaris; Butyrivibrio_crossotus,4,propionate+butyrate+mucin,3,0.175,0.225,0.25,0.812,1.0,0.75,0.5808
5088,Odoribacter_splanchnicus; Alistipes_indistinctus; Intestinimonas_butyriciproducens; Parabacteroides_goldsteinii; Fretibacterium_fastidiosum,5,propionate+butyrate,2,0.152,0.234,0.6,0.78,1.0,0.2,0.5808
5089,Barnesiella_intestinihominis; Eubacterium_eligens; Eubacterium_siraeum; Ruminococcus_lactaris,4,propionate+mucin,2,0.271,0.226,0.25,0.787,0.75,0.75,0.5808
5090,Odoribacter_splanchnicus; Eubacterium_eligens; Eubacterium_siraeum; Bacteroides_salyersiae; Turicibacter_sanguinis,5,propionate+mucin,2,0.238,0.214,0.4,0.82,0.8,0.6,0.5808
5091,Barnesiella_intestinihominis; Eubacterium_eligens; Ruminococcus_lactaris; Bacteroides_intestinalis; Turicibacter_sanguinis,5,propionate+mucin,2,0.226,0.209,0.4,0.78,1.0,0.6,0.5807
5092,Eubacterium_siraeum; Bacteroides_intestinalis; Bacteroides_salyersiae; Parabacteroides_goldsteinii,4,propionate+mucin,2,0.148,0.225,0.75,0.912,0.75,0.25,0.5807
5093,Alistipes_putredinis; Eubacterium_eligens; Bacteroides_intestinalis; Turicibacter_sanguinis; Fretibacterium_fastidiosum,5,propionate+mucin,2,0.193,0.238,0.4,0.78,1.0,0.4,0.5806
5094,Alistipes_putredinis; Ruminococcus_lactaris; Butyrivibrio_crossotus; Fretibacterium_fastidiosum,4,propionate+butyrate+mucin,3,0.157,0.244,0.25,0.725,1.0,0.5,0.5806
5095,Eubacterium_siraeum; Bacteroides_intestinalis; Bacteroides_salyersiae; Turicibacter_sanguinis; Butyrivibrio_crossotus,5,propionate+butyrate+mucin,3,0.157,0.229,0.4,0.84,0.8,0.6,0.5806
5096,Eubacterium_eligens; Alistipes_indistinctus; Butyrivibrio_crossotus,3,propionate+butyrate,2,0.202,0.255,0.33,0.817,1.0,0.67,0.5806
5097,Odoribacter_splanchnicus; Eubacterium_eligens; Alistipes_indistinctus; Turicibacter_sanguinis; Butyrivibrio_crossotus,5,propionate+butyrate,2,0.217,0.221,0.4,0.78,1.0,0.6,0.5805
5098,Bacteroides_dorei; Ruminococcus_lactaris; Intestinimonas_butyriciproducens,3,propionate+butyrate+mucin,3,0.172,0.21,0.33,0.783,1.0,0.67,0.5805
5099,Barnesiella_intestinihominis; Ruminococcus_lactaris; Bacteroides_intestinalis; Fretibacterium_fastidiosum,4,propionate+mucin,2,0.177,0.228,0.5,0.763,1.0,0.25,0.5805
5100,Barnesiella_intestinihominis; Turicibacter_sanguinis; Butyrivibrio_crossotus; Parabacteroides_goldsteinii; Fretibacterium_fastidiosum,5,propionate+butyrate+mucin,3,0.13,0.234,0.4,0.76,1.0,0.4,0.5805
5101,Bacteroides_cellulosilyticus; Ruminococcus_lactaris; Bacteroides_salyersiae,3,propionate+mucin,2,0.176,0.233,0.67,0.85,0.67,0.33,0.5804
5102,Odoribacter_splanchnicus; Ruminococcus_lactaris; Parabacteroides_goldsteinii,3,propionate+mucin,2,0.185,0.186,0.67,0.783,1.0,0.33,0.5804
5103,Bacteroides_intestinalis; Butyrivibrio_crossotus; Parabacteroides_goldsteinii; Fretibacterium_fastidiosum,4,propionate+butyrate+mucin,3,0.08,0.257,0.5,0.825,1.0,0.25,0.5804
5104,Alistipes_indistinctus; Ruminococcus_lactaris; Bacteroides_salyersiae,3,propionate+mucin,2,0.171,0.202,0.67,0.8,1.0,0.33,0.5804
5105,Bacteroides_intestinalis; Intestinimonas_butyriciproducens; Bacteroides_salyersiae; Turicibacter_sanguinis,4,propionate+butyrate+mucin,3,0.15,0.218,0.5,0.825,0.75,0.5,0.5803
5106,Odoribacter_splanchnicus; Bacteroides_cellulosilyticus; Ruminococcus_lactaris; Bacteroides_salyersiae; Turicibacter_sanguinis,5,propionate+mucin,2,0.202,0.207,0.6,0.8,0.8,0.4,0.5803
5107,Eubacterium_siraeum; Bacteroides_cellulosilyticus; Bacteroides_dorei; Ruminococcus_lactaris,4,propionate+mucin,2,0.203,0.234,0.5,0.85,0.75,0.5,0.5803
5108,Odoribacter_splanchnicus; Alistipes_indistinctus; Ruminococcus_lactaris; Bacteroides_salyersiae; Turicibacter_sanguinis,5,propionate+mucin,2,0.199,0.189,0.6,0.77,1.0,0.4,0.5803
5109,Eubacterium_siraeum; Alistipes_indistinctus; Bacteroides_dorei; Ruminococcus_lactaris,4,propionate+mucin,2,0.199,0.211,0.5,0.812,1.0,0.5,0.5803
5110,Alistipes_putredinis; Eubacterium_siraeum; Alistipes_indistinctus; Ruminococcus_lactaris; Parabacteroides_goldsteinii,5,propionate+mucin,2,0.196,0.215,0.6,0.8,0.8,0.4,0.5802
5111,Barnesiella_intestinihominis; Eubacterium_eligens; Bacteroides_dorei; Ruminococcus_lactaris; Turicibacter_sanguinis,5,propionate+mucin,2,0.232,0.2,0.4,0.78,1.0,0.6,0.5802
5112,Eubacterium_eligens; Alistipes_indistinctus; Ruminococcus_lactaris; Butyrivibrio_crossotus; Fretibacterium_fastidiosum,5,propionate+butyrate+mucin,3,0.16,0.254,0.2,0.75,1.0,0.6,0.5802
5113,Eubacterium_eligens; Alistipes_indistinctus; Bacteroides_intestinalis; Turicibacter_sanguinis; Parabacteroides_goldsteinii,5,propionate+mucin,2,0.167,0.221,0.6,0.83,1.0,0.4,0.5802
5114,Eubacterium_eligens; Bacteroides_cellulosilyticus; Bacteroides_intestinalis; Turicibacter_sanguinis; Parabacteroides_goldsteinii,5,propionate+mucin,2,0.17,0.24,0.6,0.86,0.8,0.4,0.5802
5115,Alistipes_putredinis; Eubacterium_eligens; Bacteroides_dorei; Turicibacter_sanguinis; Fretibacterium_fastidiosum,5,propionate+mucin,2,0.199,0.228,0.4,0.78,1.0,0.4,0.5801
5116,Odoribacter_splanchnicus; Alistipes_indistinctus; Butyrivibrio_crossotus; Fretibacterium_fastidiosum,4,propionate+butyrate,2,0.167,0.242,0.5,0.763,1.0,0.25,0.5801
5117,Alistipes_indistinctus; Ruminococcus_lactaris; Butyrivibrio_crossotus; Parabacteroides_goldsteinii,4,propionate+butyrate+mucin,3,0.125,0.224,0.5,0.787,1.0,0.5,0.5801
5118,Eubacterium_siraeum; Bacteroides_dorei; Bacteroides_salyersiae; Turicibacter_sanguinis; Butyrivibrio_crossotus,5,propionate+butyrate+mucin,3,0.163,0.219,0.4,0.84,0.8,0.6,0.58
5119,Eubacterium_siraeum; Bacteroides_dorei; Bacteroides_salyersiae; Parabacteroides_goldsteinii,4,propionate+mucin,2,0.156,0.213,0.75,0.912,0.75,0.25,0.5799
5120,Alistipes_indistinctus; Bacteroides_intestinalis; Turicibacter_sanguinis; Butyrivibrio_crossotus; Fretibacterium_fastidiosum,5,propionate+butyrate+mucin,3,0.122,0.243,0.4,0.77,1.0,0.4,0.5799
5121,Bacteroides_cellulosilyticus; Bacteroides_intestinalis; Turicibacter_sanguinis; Butyrivibrio_crossotus; Fretibacterium_fastidiosum,5,propionate+butyrate+mucin,3,0.125,0.261,0.4,0.8,0.8,0.4,0.5799
5122,Alistipes_indistinctus; Bacteroides_intestinalis; Parabacteroides_goldsteinii; Fretibacterium_fastidiosum,4,propionate+mucin,2,0.104,0.242,0.75,0.825,1.0,0.0,0.5798
